File,Line,Text,Suggested Key
"components\tickets\TaskManagement.tsx",144,"Error creating task:","tickets.taskmanagement.error_creating_task"
"components\tickets\TaskManagement.tsx",145,"Failed to create task","tickets.taskmanagement.failed_to_create_task"
"components\tickets\TaskManagement.tsx",160,"Task updated successfully","tickets.taskmanagement.task_updated_successfully"
"components\tickets\TaskManagement.tsx",162,"Error updating task:","tickets.taskmanagement.error_updating_task"
"components\tickets\TaskManagement.tsx",163,"Failed to update task","tickets.taskmanagement.failed_to_update_task"
"components\tickets\TaskManagement.tsx",171,"Task deleted successfully","tickets.taskmanagement.task_deleted_successfully"
"components\tickets\TaskManagement.tsx",177,"Error deleting task:","tickets.taskmanagement.error_deleting_task"
"components\tickets\TaskManagement.tsx",178,"Failed to delete task","tickets.taskmanagement.failed_to_delete_task"
"components\tickets\TaskManagement.tsx",194,"Comment added","tickets.taskmanagement.comment_added"
"components\tickets\TaskManagement.tsx",196,"Error adding comment:","tickets.taskmanagement.error_adding_comment"
"components\tickets\TaskManagement.tsx",197,"Failed to add comment","tickets.taskmanagement.failed_to_add_comment"
"components\tickets\TaskManagement.tsx",87,"Error loading tasks:","tickets.taskmanagement.error_loading_tasks"
"components\tickets\TaskManagement.tsx",102,"Error loading agents:","tickets.taskmanagement.error_loading_agents"
"components\tickets\TaskManagement.tsx",114,"Error loading task comments:","tickets.taskmanagement.error_loading_task_comments"
"components\tickets\TaskManagement.tsx",144,"Error creating task:","tickets.taskmanagement.error_creating_task"
"components\tickets\TaskManagement.tsx",162,"Error updating task:","tickets.taskmanagement.error_updating_task"
"components\tickets\TaskManagement.tsx",177,"Error deleting task:","tickets.taskmanagement.error_deleting_task"
"components\tickets\TaskManagement.tsx",196,"Error adding comment:","tickets.taskmanagement.error_adding_comment"
"components\tickets\TicketChat.tsx",56,"Start the conversation","tickets.ticketchat.start_the_conversation"
"components\tickets\TicketChat.tsx",62,"Attach files","tickets.ticketchat.attach_files"
"components\tickets\TicketChat.tsx",66,"Drop images","tickets.ticketchat.drop_images"
"components\tickets\TicketChat.tsx",70,"Add emoji","tickets.ticketchat.add_emoji"
"components\tickets\TicketChat.tsx",131,"Send","tickets.ticketchat.send"
"components\tickets\TicketChat.tsx",88,"Type your message... (Shift + Enter for new line)","tickets.ticketchat.type_your_message_shift_enter_"
"components\tickets\TicketChat.tsx",62,"span","tickets.ticketchat.span"
"components\tickets\TicketChat.tsx",66,"span","tickets.ticketchat.span"
"components\tickets\TicketChat.tsx",70,"span","tickets.ticketchat.span"
"components\tickets\TicketChat.tsx",131,"Button","tickets.ticketchat.button"
"components\tickets\TicketChat.tsx",35,"Files to upload:","tickets.ticketchat.files_to_upload"
"components\tickets\TicketCreation.test.tsx",136,"Failed to create ticket","tickets.ticketcreation.test.failed_to_create_ticket"
"components\tickets\TicketFeedback.tsx",155,"A avaliação estará disponível quando o chamado for resolvido","tickets.ticketfeedback.a_avaliao_estar_disponvel_quan"
"components\tickets\TicketFeedback.tsx",196,"Feedback Recebido","tickets.ticketfeedback.feedback_recebido"
"components\tickets\TicketFeedback.tsx",279,"Avalie o Atendimento","tickets.ticketfeedback.avalie_o_atendimento"
"components\tickets\TicketFeedback.tsx",398,"Enviar Avaliação","tickets.ticketfeedback.enviar_avaliao"
"components\tickets\TicketFeedback.tsx",379,"Conte-nos mais sobre sua experiência...","tickets.ticketfeedback.contenos_mais_sobre_sua_experi"
"components\tickets\TicketFeedback.tsx",70,"Error loading feedback:","tickets.ticketfeedback.error_loading_feedback"
"components\tickets\TicketFeedback.tsx",137,"Error submitting feedback:","tickets.ticketfeedback.error_submitting_feedback"
"components\tickets\TicketFeedback.tsx",70,"Error loading feedback:","tickets.ticketfeedback.error_loading_feedback"
"components\tickets\TicketFeedback.tsx",137,"Error submitting feedback:","tickets.ticketfeedback.error_submitting_feedback"
"components\tickets\TicketList.test.tsx",76,"Failed to fetch tickets","tickets.ticketlist.test.failed_to_fetch_tickets"
"components\tickets\TicketList.tsx",72,"User profile not loaded","tickets.ticketlist.user_profile_not_loaded"
"components\tickets\TicketList.tsx",92,"Invalid ticket data received","tickets.ticketlist.invalid_ticket_data_received"
"components\tickets\TicketList.tsx",97,"Failed to load tickets","tickets.ticketlist.failed_to_load_tickets"
"components\tickets\TicketList.tsx",253,"Invalid ticket data received","tickets.ticketlist.invalid_ticket_data_received"
"components\tickets\TicketList.tsx",262,"Failed to refresh tickets","tickets.ticketlist.failed_to_refresh_tickets"
"components\tickets\TicketTags.tsx",166,"Nova Tag","tickets.tickettags.nova_tag"
"components\tickets\TicketTags.tsx",182,"Criar","tickets.tickettags.criar"
"components\tickets\TicketTags.tsx",185,"Cancelar","tickets.tickettags.cancelar"
"components\tickets\TicketTags.tsx",216,"Nenhuma tag encontrada","tickets.tickettags.nenhuma_tag_encontrada"
"components\tickets\TicketTags.tsx",148,"Buscar tags...","tickets.tickettags.buscar_tags"
"components\tickets\TicketTags.tsx",176,"Nome da nova tag...","tickets.tickettags.nome_da_nova_tag"
"components\tickets\TicketTags.tsx",166,"Button","tickets.tickettags.button"
"components\tickets\TicketTags.tsx",182,"Button","tickets.tickettags.button"
"components\tickets\TicketTags.tsx",185,"Button","tickets.tickettags.button"
"components\todo\TodoList.tsx",835,"Unassigned","todo.todolist.unassigned"
"components\todo\TodoList.tsx",835,"span","todo.todolist.span"
"components\todo\TodoList.tsx",180,"Error loading tasks:","todo.todolist.error_loading_tasks"
"components\todo\TodoList.tsx",207,"Error loading tickets:","todo.todolist.error_loading_tickets"
"components\todo\TodoList.tsx",220,"Error loading users:","todo.todolist.error_loading_users"
"components\todo\TodoList.tsx",389,"Error creating task:","todo.todolist.error_creating_task"
"components\todo\TodoList.tsx",426,"Error updating task:","todo.todolist.error_updating_task"
"components\todo\TodoList.tsx",439,"Error deleting task:","todo.todolist.error_deleting_task"
"components\todo\TodoList.tsx",451,"Error updating task status:","todo.todolist.error_updating_task_status"
"components\todo\TodoList.tsx",473,"Error with bulk action:","todo.todolist.error_with_bulk_action"
"components\todo\TodoList.tsx",180,"Error loading tasks:","todo.todolist.error_loading_tasks"
"components\todo\TodoList.tsx",207,"Error loading tickets:","todo.todolist.error_loading_tickets"
"components\todo\TodoList.tsx",220,"Error loading users:","todo.todolist.error_loading_users"
"components\todo\TodoList.tsx",389,"Error creating task:","todo.todolist.error_creating_task"
"components\todo\TodoList.tsx",426,"Error updating task:","todo.todolist.error_updating_task"
"components\todo\TodoList.tsx",439,"Error deleting task:","todo.todolist.error_deleting_task"
"components\todo\TodoList.tsx",451,"Error updating task status:","todo.todolist.error_updating_task_status"
"components\todo\TodoList.tsx",473,"Error with bulk action:","todo.todolist.error_with_bulk_action"
"components\todo\TodoTaskModal.tsx",90,"Error creating task:","todo.todotaskmodal.error_creating_task"
"components\todo\TodoTaskModal.tsx",90,"Error creating task:","todo.todotaskmodal.error_creating_task"
"components\ui\breadcrumb.tsx",102,"More","ui.breadcrumb.more"
"components\ui\breadcrumb.tsx",12,"breadcrumb","ui.breadcrumb.breadcrumb"
"components\ui\breadcrumb.tsx",102,"span","ui.breadcrumb.span"
"components\ui\carousel.tsx",218,"Previous slide","ui.carousel.previous_slide"
"components\ui\carousel.tsx",247,"Next slide","ui.carousel.next_slide"
"components\ui\carousel.tsx",218,"span","ui.carousel.span"
"components\ui\carousel.tsx",247,"span","ui.carousel.span"
"components\ui\carousel.tsx",37,"useCarousel must be used within a <Carousel />","ui.carousel.usecarousel_must_be_used_withi"
"components\ui\chart.tsx",29,"useChart must be used within a <ChartContainer />","ui.chart.usechart_must_be_used_within_a"
"components\ui\command.tsx",34,"Command Palette","ui.command.command_palette"
"components\ui\ConsolidatedLoadingIndicator.tsx",51,"Error occurred","ui.consolidatedloadingindicator.error_occurred"
"components\ui\ConsolidatedLoadingIndicator.tsx",66,"Retry","ui.consolidatedloadingindicator.retry"
"components\ui\ConsolidatedLoadingIndicator.tsx",66,"Button","ui.consolidatedloadingindicator.button"
"components\ui\dialog.tsx",76,"Close","ui.dialog.close"
"components\ui\dialog.tsx",76,"span","ui.dialog.span"
"components\ui\ErrorBoundary.tsx",49,"Something went wrong","ui.errorboundary.something_went_wrong"
"components\ui\ErrorBoundary.tsx",63,"Technical Details","ui.errorboundary.technical_details"
"components\ui\ErrorBoundary.tsx",72,"Try Again","ui.errorboundary.try_again"
"components\ui\ErrorBoundary.tsx",78,"Reload Page","ui.errorboundary.reload_page"
"components\ui\ErrorBoundary.tsx",72,"Button","ui.errorboundary.button"
"components\ui\ErrorBoundary.tsx",78,"Button","ui.errorboundary.button"
"components\ui\ErrorBoundary.tsx",29,"ErrorBoundary caught an error:","ui.errorboundary.errorboundary_caught_an_error"
"components\ui\ErrorBoundary.tsx",29,"ErrorBoundary caught an error:","ui.errorboundary.errorboundary_caught_an_error"
"components\ui\form.tsx",50,"useFormField should be used within <FormField>","ui.form.useformfield_should_be_used_wi"
"components\ui\GlobalLoadingIndicator.tsx",61,"Clear All Errors","ui.globalloadingindicator.clear_all_errors"
"components\ui\GlobalLoadingIndicator.tsx",61,"Button","ui.globalloadingindicator.button"
"components\ui\ImageCropDialog.tsx",160,"Editar e Recortar Imagem","ui.imagecropdialog.editar_e_recortar_imagem"
"components\ui\ImageCropDialog.tsx",217,"Rotação","ui.imagecropdialog.rotao"
"components\ui\ImageCropDialog.tsx",243,"Proporção","ui.imagecropdialog.proporo"
"components\ui\ImageCropDialog.tsx",270,"Livre","ui.imagecropdialog.livre"
"components\ui\ImageCropDialog.tsx",278,"Resetar Edições","ui.imagecropdialog.resetar_edies"
"components\ui\ImageCropDialog.tsx",291,"Cancelar","ui.imagecropdialog.cancelar"
"components\ui\ImageCropDialog.tsx",295,"Aplicar e Usar Imagem","ui.imagecropdialog.aplicar_e_usar_imagem"
"components\ui\ImageCropDialog.tsx",185,"Crop preview","ui.imagecropdialog.crop_preview"
"components\ui\ImageCropDialog.tsx",270,"Button","ui.imagecropdialog.button"
"components\ui\ImageCropDialog.tsx",278,"Button","ui.imagecropdialog.button"
"components\ui\ImageCropDialog.tsx",291,"Button","ui.imagecropdialog.button"
"components\ui\ImageCropDialog.tsx",295,"Button","ui.imagecropdialog.button"
"components\ui\LoadingFallback.tsx",55,"Cancel","ui.loadingfallback.cancel"
"components\ui\LoadingFallback.tsx",92,"Cancel","ui.loadingfallback.cancel"
"components\ui\LoadingFallback.tsx",157,"Try Again","ui.loadingfallback.try_again"
"components\ui\LoadingFallback.tsx",169,"Dismiss","ui.loadingfallback.dismiss"
"components\ui\LoadingFallback.tsx",55,"Button","ui.loadingfallback.button"
"components\ui\LoadingFallback.tsx",92,"Button","ui.loadingfallback.button"
"components\ui\LoadingFallback.tsx",157,"Button","ui.loadingfallback.button"
"components\ui\LoadingFallback.tsx",169,"Button","ui.loadingfallback.button"
"components\ui\page-loading.tsx",7,"loading","ui.page-loading.loading"
"components\ui\page-loading.tsx",11,"span","ui.page-loading.span"
"components\ui\pagination.tsx",73,"Previous","ui.pagination.previous"
"components\ui\pagination.tsx",88,"Next","ui.pagination.next"
"components\ui\pagination.tsx",104,"More pages","ui.pagination.more_pages"
"components\ui\pagination.tsx",10,"pagination","ui.pagination.pagination"
"components\ui\pagination.tsx",67,"Go to previous page","ui.pagination.go_to_previous_page"
"components\ui\pagination.tsx",83,"Go to next page","ui.pagination.go_to_next_page"
"components\ui\pagination.tsx",73,"span","ui.pagination.span"
"components\ui\pagination.tsx",88,"span","ui.pagination.span"
"components\ui\pagination.tsx",104,"span","ui.pagination.span"
"components\ui\QueryErrorBoundary.tsx",42,"Something went wrong","ui.queryerrorboundary.something_went_wrong"
"components\ui\QueryErrorBoundary.tsx",54,"Try Again","ui.queryerrorboundary.try_again"
"components\ui\QueryErrorBoundary.tsx",54,"Button","ui.queryerrorboundary.button"
"components\ui\QueryErrorBoundary.tsx",27,"🚨 Query Error Boundary caught an error:","ui.queryerrorboundary._query_error_boundary_caught_a"
"components\ui\QueryErrorBoundary.tsx",27,"🚨 Query Error Boundary caught an error:","ui.queryerrorboundary._query_error_boundary_caught_a"
"components\ui\sheet.tsx",68,"Close","ui.sheet.close"
"components\ui\sheet.tsx",68,"span","ui.sheet.span"
"components\ui\sidebar.tsx",280,"Toggle Sidebar","ui.sidebar.toggle_sidebar"
"components\ui\sidebar.tsx",296,"Toggle Sidebar","ui.sidebar.toggle_sidebar"
"components\ui\sidebar.tsx",299,"Toggle Sidebar","ui.sidebar.toggle_sidebar"
"components\ui\sidebar.tsx",280,"span","ui.sidebar.span"
"components\ui\sidebar.tsx",42,"useSidebar must be used within a SidebarProvider.","ui.sidebar.usesidebar_must_be_used_within"
"components\ui\sonner.tsx",15,"group toast group-[.toaster]:bg-background group-[.toaster]:text-foreground group-[.toaster]:border-border group-[.toaster]:shadow-lg","ui.sonner.group_toast_grouptoasterbgback"
"components\ui\__tests__\SafeTranslation.test.tsx",211,"i18n error","__tests__.safetranslation.test.i18n_error"
"components\ui\__tests__\SafeTranslation.test.tsx",230,"i18n error","__tests__.safetranslation.test.i18n_error"
"components\ui\__tests__\SmoothLoadingTransition.test.tsx",21,"Main content","__tests__.smoothloadingtransition.test.main_content"
"contexts\AuthContext.tsx",18,"Promise","contexts.authcontext.promise"
"contexts\AuthContext.tsx",19,"Promise","contexts.authcontext.promise"
"contexts\AuthContext.tsx",20,"Promise","contexts.authcontext.promise"
"contexts\AuthContext.tsx",21,"Promise","contexts.authcontext.promise"
"contexts\AuthContext.tsx",22,"Promise","contexts.authcontext.promise"
"contexts\AuthContext.tsx",23,"Promise","contexts.authcontext.promise"
"contexts\AuthContext.tsx",57,"Error checking existing email:","contexts.authcontext.error_checking_existing_email"
"contexts\AuthContext.tsx",73,"Error creating profile:","contexts.authcontext.error_creating_profile"
"contexts\AuthContext.tsx",80,"Error in createProfileForOrphanAuth:","contexts.authcontext.error_in_createprofilefororpha"
"contexts\AuthContext.tsx",118,"🔐 Error fetching profile:","contexts.authcontext._error_fetching_profile"
"contexts\AuthContext.tsx",129,"🔐 Failed to load or create profile","contexts.authcontext._failed_to_load_or_create_prof"
"contexts\AuthContext.tsx",146,"🔐 Failed to create new profile","contexts.authcontext._failed_to_create_new_profile"
"contexts\AuthContext.tsx",148,"🔐 No profile found and no email provided to create one","contexts.authcontext._no_profile_found_and_no_email"
